id,text,label,source
t2-0848,وقیح تَر از این موجود ندیدم ...,1,youtube-real-insults
t2-0849,خیلی وقیح، با این هه مخارج و دروغگویی. مثال میزنید افغانستان را؟ چه خیری از شما به فوتبال رسیده ؟,1,youtube-real-insults
t2-0850,از پای منقل بلند شده مرتکه شیش میزنه,1,youtube-real-insults
t2-0851,این آقای تاج(که حیف از اسم تاج)عجب گاویه,1,youtube-real-insults
t2-0852,معلومه بااین صحبت‌هایی که گل محمدی میکنه نشون میده که واقعا مخ ایشون گوزیده چون دراین بازی داوری کلا به نفع پرسپولیس بود ایشون مثل اینکه حرف کارشناسان داوری هم قبول نداره آدم باید جنبه باخت راداشته باشه,1,youtube-real-insults
t2-0853,منم تخمام رو تقدیم رهبر میکنم,1,youtube-real-insults
t2-0854,ترابی خایه مال خوب بمال خوب بمال 👍😂,1,youtube-real-insults
t2-0855,این رو قبلا دیده بودم ...فقط اومدم که بگم...آبی آبی آبی کوس ننت ترابی,1,youtube-real-insults
t2-0856,خایمال کی بودی تو😅😅,1,youtube-real-insults
t2-0857,خایه مال😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,youtube-real-insults
t2-0858,ترابی خایه مال😂🖕🏿,1,youtube-real-insults
t2-0859,ترابی جدتو گائیدم,1,youtube-real-insults
t2-0860,احمق بااين كارش ميخاد بره تيم ملي ريدي بابا ديگه خواب تيم ملي روهم نميبيني اگه دعوتت كنن خيلي بد ميشه رفتي بيش مهدي رحمتي عزيزم,1,youtube-real-insults
t2-0861,کس ننت ترابی,1,youtube-real-insults
t2-0862,خداوکیلی اینا انقد خرن یا خودشونو زدن به خریت. کار دلی بوده؟ ابرو هرچی ورزشیه برد,1,youtube-real-insults
t2-0863,صداتو گائیدم,1,youtube-real-insults
t2-0864,کیرم دهنت ترابی.یه روز میکننت,1,youtube-real-insults
t2-0865,ترابی خایه مال هی هی ترابی خایه مال هی هی ترابی خایه مال هی هی,1,youtube-real-insults
t2-0866,گوه زیادی خورده ولش کنید دلی بوده,1,youtube-real-insults
t2-0867,ینی لایق یحرفه قشنگی...هیچی تو کس ننت..,1,youtube-real-insults
t2-0868,لعنت به این آدم خایمال کثیف,1,youtube-real-insults
t2-0869,خایه مال همچین رکیکم نیست.خیلی هم بهش میاد اتفاقا.دمشون گرم,1,youtube-real-insults
t2-0870,فیلم.سینمایی.مالش.خائه.بابازی.مهدی.ترابی,1,youtube-real-insults
t2-0871,سلام اقاپسرهای استقلالی وپرسپولیسی خواهشآ برای یک ادم بی شعور نفهم به خانواده های خودتون توهین نکنید,1,youtube-real-insults
t2-0872,کیرم تو قیافت ....,1,youtube-real-insults
t2-0873,بی ناموسسسسس,1,youtube-real-insults
t2-0874,از یه لنگی چه توقعی دارید!!!؟ اون بازیکن یه تیم دولتی و حکومتی هستش که وظیفه داره حسابی خایه مالی کنه,1,youtube-real-insults
t2-0875,واقعا طرفدار راست میگن این کارش خایمالی بیش نیست,1,youtube-real-insults
t2-0876,واقعا که ترابی خایه مال 😂❤,1,youtube-real-insults
t2-0877,بازیکن خوبیه ولی خایماله,1,youtube-real-insults
t2-0878,آره دقیقا این یه کار کاملا خایمالی بود,1,youtube-real-insults
t2-0879,شما لاشی هستئ,1,youtube-real-insults
t2-0880,یعنی ورزشکاری مثل اینو باید ببندنش تو طویله,1,youtube-real-insults
t2-0881,البته از بعد از انقلاب پرسپولیس تیم آدم فروشا شده نمیبینید یدونه آدم فروش هم طرفدار تیم تاج نیست من خودم قبلا طرفدار پرسپولیس بودم بخاطر همین مسخره بازیها طرفدار استقلال عزیز شدم واقعا مردمی ترین تیمه دمت گرم استقلال خدا را شکر میکنم که آدم فروشا طرفدار تیم رقیبند و یدونه آدم فروش تابحال حداقل من ندیدم که طرفدار تاج باشه.درود بر تاج مردمی درود عزیز من درود .,1,youtube-real-insults
t2-0882,کیسه کیشه از حسادت دق کردن ۵ساله رنگ صدر رو ندیدن,1,youtube-real-insults
t2-0883,چقدر بد این مجری واقعا بی کلاس درپیت,1,youtube-real-insults
t2-0884,پیشوازهای به یادمادندنی از مرتضی پاشایی در دومین سالگرد درگذشت قلبم رو تکراره,1,spammodel-sms-spam
t2-0885,مشترک گرامی بانک صادرات، اشتراک شما نیاز به بازبینی دارد. قبل از غیرفعال شدن، روی لینک زیر کلیک کنید.,1,spammodel-similar-spam
t2-0886,گواهی مالیاتی شما در انتظار اقدام است. جهت جلوگیری از جریمه فورا اقدام کنید.,1,spammodel-similar-spam
t2-0887,چیزی تا پایان تخفیف نمونده تخفیف مودم های پرسرعت نسل ثابت ایرانسل خرید از طریق تماس با و از سایر خطوط,1,spammodel-sms-spam
t2-0888,مشترک گرامی، سیم‌کارت شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. از طریق درگاه زیر پرداخت کنید. click.pay-ir.tk,1,spammodel-extra-spam
t2-0889,"Kelas farda tashkil nemishe, ostad goft",0,spammodel-finglish-ham
t2-0890,کاربر عزیز، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.,1,spammodel-formal-scam
t2-0891,شروع ثبت نام ترم تابستان به همراه تخفیف ویژه ارسال ایرانمهر,1,spammodel-sms-spam
t2-0892,"به کاربر گرامی, ما یک تلاش مشکوک برای ورود به حساب شما از موقعیت جغرافیایی جدید شناسایی کردیم. برای حفظ امنیت, رمز عبور را تغییر دهید.",1,spammodel-phishing
t2-0893,عزیز، سهام عدالت شما تعلیق شده است. قبل از حذف. رمز پویای خود را ارسال نمایید. t.me/fastloan,1,spammodel-extra-spam
t2-0894,"با توجه به اعلام وضعیت قرمز در تهران, محدوده مجاز تردد با دوچرخه های بیدود افزایش یافت برای مشاهده محدوده جدید, اپلیکیشن را آپدیت کنید",1,spammodel-sms-spam
t2-0895,مشترک گرامی رایتل، کارت شما مسدود شده است. در غیر این صورت حساب مسدود می‌شود، اطلاعات کارت را وارد نمایید.,1,spammodel-similar-spam
t2-0896,"سرویس امنیتی, به دلیل بروزرسانی سیستم, دسترسی شما موقتا محدود شده است. برای ادامه دسترسی وارد شوید: support-login.xyz",1,spammodel-phishing
t2-0897,محترم، سیم‌کارت شما در آستانه مسدودی است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. bit.ly/3xkLm,1,spammodel-extra-spam
t2-0898,از زودفود توپ طلا جایزه بگیرید هیجان انگیزترین پیش بینی لیگ قهرمانان اروپا یادواره برادران تاچی بانا همین حالا شروع کنید,1,spammodel-sms-spam
t2-0899,متر محمودآباد سندتکبرگ ویوجنگل نزدیک دریا با م,1,spammodel-sms-spam
t2-0900,✅ وام فوری نقدی ⏰ فقط با کارت ملی همین حالا,1,spammodel-similar-spam
t2-0901,کاربر عزیز نرم افزار تاپ برنده پورشه ماکان در قرعه کشی برنامه دورهمی مشخص شد آقای حسین منعمی نودهی از کرج فرصت برای بردن جوایز دوره جدید تازه شروع شده یک جایزه نقدی میلیون تومانی و صد جایزه نقدی,1,spammodel-sms-spam
t2-0902,مشترک گرامی، پرونده مالیاتی شما به پایان رسیده است. در غیر این صورت مسدود خواهد شد. رمز پویای خود را ارسال نمایید.,1,spammodel-extra-spam
t2-0903,بابا قهرمانه با پیام پیشواز روز پدر را متفاوت تبریک بگویید فعالسازی با ارسال,1,spammodel-sms-spam
t2-0904,هایپراستار ارم تا حراج آخر فصل پوشاک تا ت چادر نفره ت,1,spammodel-sms-spam
t2-0905,مشترک گرامی، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است.,1,spammodel-formal-scam
t2-0906,همراه گرامی وام اولیه شما به مبلغ یک میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو اعتبار، تا پایان هفته اقدام کنید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
t2-0907,باسلام مسکن الماس کاووسیه خرید فروش اجاره کلنگی شعبه جردن,1,spammodel-sms-spam
t2-0908,کاربر محترم، بسته اینترنت شما در انتظار تایید است. برای جلوگیری از مسدود شدن، مشخصات را به‌روزرسانی کنید.,1,spammodel-similar-spam
t2-0909,غدیری ام سرور گرامی در جشن بزرگ غدیر دعوتید زمان شهریور از ساعت مکان میدان امام حسین ع به همراه قرعه کشی کمک هزینه سفر به عتبات عالیات,1,spammodel-sms-spam
t2-0910,"natije azmoon omad, man ke kharab kardam",0,spammodel-finglish-ham
t2-0911,"کاربر گرامی, حساب کاربری شما به دلیل عدم تایید اطلاعات در معرض حذف است. برای جلوگیری از مسدودی همین حالا اقدام کنید.",1,spammodel-phishing
t2-0912,"با سلام, بسته پستی شما به دلیل مشکل در برچسب در انبار ما نگهداری می‌شود. برای پرداخت و آزادسازی اطلاعات را تکمیل نمایید.",1,spammodel-phishing
t2-0913,مشتری عزیز، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
t2-0914,کاربر محترم ایرانسل، کارت شما مسدود شده است. در غیر این صورت حساب مسدود می‌شود، مشخصات را به‌روزرسانی کنید.,1,spammodel-similar-spam
t2-0915,مشترک گرامی بسته ویژه گیگی,1,spammodel-sms-spam
t2-0916,"با سلام, بسته پستی شما به دلیل آدرس ناقص در انبار ما نگهداری می‌شود. برای هماهنگی ارسال روی لینک کلیک کنید.",1,spammodel-phishing
t2-0917,مشتری عزیز، به دلیل تغییر شرایط سرویس، لازم است اطلاعات حساب خود را به‌روزرسانی کنید. عدم انجام این کار دسترسی شما را محدود می‌کند.,1,spammodel-formal-scam
t2-0918,khaste nabashi dadash,0,spammodel-finglish-ham
t2-0919,pool sharj ro card be card kardam,0,spammodel-finglish-ham
t2-0920,فروش ویژه مبلمان با ۸۰ درصد تخفیف فقط تا ۴۸ ساعت آینده. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
t2-0921,🎁 وام فوری با کارت ملی ⏰ فقط با کارت ملی همین حالا,1,spammodel-similar-spam
t2-0922,دریافت شارژ تومنی نامحدود بدون قرعه کشی تنها با ارسال ودریافت محتوا ثبت نام سرویس عجایب صدوپنجاه تومن,1,spammodel-sms-spam
t2-0923,جدیدترین دستگاه کارتخوان بیسیم تحویل فوری,1,spammodel-sms-spam
t2-0924,"همکار محترم, با سلام. آمازون اخیراً سیاست‌های امنیتی خود را تغییر داده. برای ادامه استفاده از خدمات, روی لینک زیر کلیک کنید.",1,spammodel-phishing
t2-0925,کلاه قرمزی با اینترنت رایگان در فیلیمو فعالسازی باارسال عدد,1,spammodel-sms-spam
t2-0926,"حواله‌ای به ارزش ۵ میلیون یورو از حساب راکد یک متوفی به شما رسیده. برای تکمیل مراحل انتقال, با وکیل ما تماس بگیرید.",1,spammodel-phishing
t2-0927,برای شما یک هدیه نقدی به ارزش ۵۰۰ هزار تومان در نظر گرفته شده است. در صورت عدم استفاده تا پایان این ماه، اعتبار شما حذف خواهد شد.,1,spammodel-formal-scam
t2-0928,کار در منزل ماهی ۳۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,1,spammodel-similar-spam
t2-0929,مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است.,1,spammodel-formal-scam
t2-0930,مشترک گرامی با خرید بسته های اینترنت متناسب با الگوی مصرف خود هزینه هایتان را مدیریت کنید جهت مشاهده بسته پیشنهادی همراه اول به شما کد را شماره گیری کنید,1,spammodel-sms-spam
t2-0931,مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای جلوگیری از لغو اعتبار، تا ۲۴ ساعت آینده اقدام کنید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
t2-0932,مشترک گرامی، سهام عدالت شما غیرفعال شده است. حداکثر تا ۲۴ ساعت دیگر. فرم پیوست را تکمیل کنید.,1,spammodel-extra-spam
t2-0933,"تبریک می‌گوییم! شما برنده کارت هدیه ۵ میلیونی شده‌اید. برای دریافت جایزه, فرم زیر را تکمیل کنید.",1,spammodel-phishing
t2-0934,مشتری عزیز، مبلغ مبلغ قابل توجهی به عنوان اعتبار هدیه برای حساب شما ثبت شده است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.,1,spammodel-formal-scam
t2-0935,jozve jalse ghabl ro dari? axesho beferest,0,spammodel-finglish-ham
t2-0936,"متقاضی عزیز, شرکت ما نیازمند مدیر مالی است. حقوق توافقی + پورسانت. برای شروع, اطلاعات حساب خود را جهت واریز حقوق بفرستید.",1,spammodel-phishing
t2-0937,محترم، یارانه شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. جهت تمدید اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
t2-0938,"سرویس امنیتی, به دلیل بروزرسانی سیستم, پیام‌های شما در صف بررسی مانده‌اند. برای مشاهده پیام‌ها وارد شوید: secure-panel.com",1,spammodel-phishing
t2-0939,مشترک عزیز آخرین مهلت دریافت تومن شارژهدیه تنهاباارسال عضوشووبعدش شارژشو این طرح صدتومنی برای هزارنفراول سرویس سفرنامه می باشد,1,spammodel-sms-spam
t2-0940,واری ز ویژه! برای دریا فت هدی ه خود اقدام کنید.,1,spammodel-formal-scam
t2-0941,ازاین پس بسته های برابری مکالمه ایرانسلی راباخیال راحت به صورت یا روزه استفاده کنید دیگرمحدودیت مهلت استفاده تاآخرهفته برای بسته های کدشگفتیها وجودندارد,1,spammodel-sms-spam
t2-0942,سال سال بدون هزینه شارژاعلام شد فقط امروز شارژ هدیه بگیرید تومان به محض فعالسازی اپ نماتوبگیر روالان بفرست عضویت تومن روزانه,1,spammodel-sms-spam
t2-0943,ثبت نام بهار زبانهای خارجی ونرم افزار جهادامیرکبیر,1,spammodel-sms-spam
t2-0944,گرامی، سهام عدالت شما نیاز به تمدید دارد. حداکثر تا ۲۴ ساعت دیگر. مبلغ ۵۰۰ هزار تومان را واریز کنید.,1,spammodel-extra-spam
t2-0945,"سرویس امنیتی, به دلیل تغییرات جدید امنیتی, پیام‌های شما در صف بررسی مانده‌اند. برای ادامه دسترسی وارد شوید: support-login.xyz",1,spammodel-phishing
t2-0946,برنده شدید جایزه خود را دریافت ک ن ی د,1,spammodel-similar-spam
t2-0947,هموطن عزیز، ابلاغیه قضایی شما در آستانه مسدودی است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. bit.ly/3xkLm,1,spammodel-extra-spam
t2-0948,گرامی، دسته چک شما در آستانه مسدودی است. در صورت عدم اقدام حساب مسدود می‌شود. جهت تمدید اطلاعات کارت را وارد نمایید. ir-verify.ir/login,1,spammodel-extra-spam
t2-0949,پروردگارا؛ در این نوبهار مردمان بزرگ این سرزمین پرآوازه را به سلامت دار. نوروز بر شما مبارک؛ با سلام و سلامتی. حسن روحانی رئیس جمهور,1,spammodel-sms-spam
t2-0950,کنسرت مازیار فلاحی برج میلاد شنبه خرداد,1,spammodel-sms-spam
t2-0951,حسین عزیز اسنپفود دلتنگ شماست تخفیف سفارش آنلاین غذا کد تخفیف سقف سفارش تومان مهلت,1,spammodel-sms-spam
t2-0952,رستوران شیرین پلو بسیار شیک با غذایی خوشمزه دریا خ فخار مقدم,1,spammodel-sms-spam
t2-0953,تبریک ویژه شما برنده ۱۰۰ میلیون ریال شدید. جهت دریافت جایزه روی لینک بزنید.,1,spammodel-similar-spam
t2-0954,مشترک گرامی، مرسوله پستی شما به پایان رسیده است. قبل از حذف. اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
t2-0955,شما واجد شرایط دریافت اعتبار ویژه به مبلغ دو میلیون تومان شده‌اید. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.,1,spammodel-formal-scam
t2-0956,🎁 وام فوری بدون چک ⏰ فقط با یک کلیک همین حالا,1,spammodel-similar-spam
t2-0957,"اخطار! دستگاه شما به ویروس آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر نصب کنید. account-verify.net",1,spammodel-phishing
t2-0958,حساب شما برای دریافت کمک هزینه نقدی شدید! برای دریافت هدیه جهت تمدید اطلاعات کارت را وارد نمایید. همین حالا اقدام کنید t.me/fastloan,1,spammodel-extra-spam
t2-0959,تبریک شما کاندید دریافت یکی از کارت هدیه دومیلیون ریالی سرویس صدوبیست تومنی لینگوگپ شدید جهت تایید اشتراک عدد را ارسال فرمایید,1,spammodel-sms-spam
t2-0960,با ذهن خود را توسعه دهید دریافت برنامه دانا با ارسال,1,spammodel-sms-spam
t2-0961,همراه گرامی، یک اعتبار خرید بلااستفاده به مبلغ ۱۰ میلیون تومان در حساب شما باقی مانده است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
t2-0962,تبریک! شما ۱۰۰ میلیون ریال شدید! برای دریافت هدیه اطلاعات خود را تایید کنید. همین حالا اقدام کنید ir-verify.ir/login,1,spammodel-extra-spam
t2-0963,اول خودتو شارژ کن بعد ببین تو جشنواره چه خبره شارژ ریالی به نفر اول با ارسال رایگان,1,spammodel-sms-spam
t2-0964,عزیز درگاه بانکی، حساب کاربری شما نیاز به بازبینی دارد. جهت جلوگیری از قطع، رمز پویا را ارسال کنید.,1,spammodel-similar-spam
t2-0965,همراه گرامی، فاکتور الکترونیکی شما صادر شده اما برای نهایی شدن نیاز به تأیید دارد. لطفاً تا ۱۲ ساعت آینده اقدام کنید.,1,spammodel-formal-scam
t2-0966,حسین عزیز حملو دلتنگ شماست فراموش نکنید تومان اعتبار رایگان در حساب خود دارید کالای خود را هم اکنون به هر نقطه از شهر ارسال کنید,1,spammodel-sms-spam
t2-0967,تبریک! شما برنده ۱۰۰ میلیون ریال شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
t2-0968,همراه عزیز درگاه بانکی، حساب بانکی شما غیرفعال شده است. در غیر این صورت حساب مسدود می‌شود، کد تایید را بفرستید.,1,spammodel-similar-spam
t2-0969,وام اولیه شما به مبلغ مبلغ قابل توجهی تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو، مراحل را تا ۱۲ ساعت آینده تکمیل نمایید. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
t2-0970,با شماره گیری طرحی خاص به شما پیشنهاد می کنیم که با استفاده از آن می توانید در هزینه های مکالمه و اینترنت خود صرفه جویی کنید,1,spammodel-sms-spam
t2-0971,کد شارژ تومنی فقط امروز رایگان با ارسال عدد,1,spammodel-sms-spam
t2-0972,تفلیس استانبول باتومی کوش آداسی آیساسفر,1,spammodel-sms-spam
t2-0973,مشترک گرامی اعتبارحساب شما کافی نیست با شماره گیری کد بسته درخواستی را با کسرازحساب بانکی خود خریداری کنید شارژ آسان با,1,spammodel-sms-spam
t2-0974,مشترک گرامی، پرونده مالیاتی شما مسدود شده است. فرم پیوست را تکمیل کنید.,1,spammodel-extra-spam
t2-0975,"fek konam eshtebah shode, dobare check kon",0,spammodel-finglish-ham
t2-0976,گرامی، پایانه فروشگاهی شما ناقص است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. my-bank-ir.xyz,1,spammodel-extra-spam
t2-0977,کسب درآمد روزانه از خانه بدون سرمایه! ثبت نام رایگان، ظرفیت محدود.,1,spammodel-similar-spam
t2-0978,"هشدار امنیتی! دستگاه شما به نرم‌افزار جاسوس آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر دانلود کنید. account-verify.net",1,spammodel-phishing
t2-0979,سرمایه گذاری مطمئن با سود روزانه ۳۰٪. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
t2-0980,با یه پیشنهاد دوستانه از ایرانسل اینترنت هدیه بگیر با شماره گیری میتوانید به دوستانتان بسته اینترنت پیشنهاد کنید در صورت خرید بسته پیشنهادی شما توسط دوستانتان یک بسته اینترنت هدیه میگیرید,1,spammodel-sms-spam
t2-0981,عجب هوایی دوست داری پیشوازاتم به خوبی هوا باشند حامد همایون چتر خیس,1,spammodel-sms-spam
t2-0982,دفاع جزئی از هویت یک ملت زنده است. مقام معظم رهبری,1,spammodel-sms-spam
t2-0983,جشنواره فروش مبلمان! ۵۰٪ تخفیف. ارسال رایگان. تعداد محدود.,1,spammodel-similar-spam
t2-0984,همراه گرامی، مبلغ ۱۰ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.,1,spammodel-formal-scam
t2-0985,یارانه شما صادر شده است. جهت جلوگیری از جریمه فورا اقدام کنید.,1,spammodel-similar-spam
t2-0986,هموطنان شمال کشور سرعت را به خانه ببرید تخفیف مودم های پرسرعت نسل ثابت ایرانسل خرید از طریق تماس با و از سایر خطوط,1,spammodel-sms-spam
t2-0987,کاربر گرامی، وام اولیه شما به مبلغ ۱۰۰ میلیون ریال تصویب شده و در انتظار تکمیل مراحل است. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
t2-0988,همراه عزیز سامانه پرداخت، حساب بانکی شما غیرفعال شده است. در غیر این صورت حساب مسدود می‌شود، اطلاعات خود را تایید کنید.,1,spammodel-similar-spam
t2-0989,تخفی ف ویژه! برای کلی ک اعتبا ر خود اقدام کنید.,1,spammodel-formal-scam
t2-0990,حساب شما برای دریافت ۵۰ میلیون تومان شدید! برای دریافت جایزه فرم پیوست را تکمیل کنید. فرصت محدود است click.pay-ir.tk,1,spammodel-extra-spam
t2-0991,مشتری عزیز، یک اعتبار خرید بلااستفاده به مبلغ یک میلیون تومان در حساب شما باقی مانده است. برای استفاده، مشخصات حساب را وارد کنید.,1,spammodel-formal-scam
t2-0992,اولین بار در ایران جوانسازی و لاغری با لیزر فوتونا رفع خط خنده بدون ژل و بوتاکس ماندگار بدون درد کاشت مو ابرو خانه سبزجردن,1,spammodel-sms-spam
t2-0993,حراج لوازم خانگی! ۵۰٪ تخفیف. ارسال رایگان. فرصت را از دست ندهید.,1,spammodel-similar-spam
t2-0994,تبریک! شما برنده یک خودروی سواری شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
t2-0995,فروش ویژه لپ تاپ با ۶۰ درصد تخفیف فقط تا پایان هفته. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
t2-0996,مشترک گرامی، یارانه شما مسدود شده است. در صورت عدم اقدام حساب مسدود می‌شود. روی لینک کلیک کنید. click.pay-ir.tk,1,spammodel-extra-spam
t2-0997,مسکو سن پترزبورگ ویژه شبهای سفید بلغار سواحل گلدن سندز بهسا,1,spammodel-sms-spam
t2-0998,سرمایه گذاری مطمئن با سود ماهانه تضمینی. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
t2-0999,حامیان ورزش اول کشور درباشگاه هواداران کشتی ایران قرعه کشی هرهفته میلیون تومان برای یک نفر عضویت با ارسال عدد,1,spammodel-sms-spam
t2-1000,ایرانسلی عزیز شما کاندید دریافت حقوق ماهانه ریالی و تورمسافرتی درسرویس بهارانه شدید تاییدعضویت باارسال صدوبیست تومان,1,spammodel-sms-spam
t2-1001,با سلام، وام اولیه شما به مبلغ ۵ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.,1,spammodel-formal-scam
t2-1002,همراه عزیز بانک صادرات، بسته اینترنت شما معلق شده است. برای جلوگیری از مسدود شدن، اطلاعات خود را تایید کنید.,1,spammodel-similar-spam
t2-1003,chetori mitoonam komaket konam?,0,spammodel-finglish-ham
t2-1004,یک اعتبار خرید بلااستفاده به مبلغ ۱۰۰ میلیون ریال در حساب شما باقی مانده است. برای جلوگیری از لغو، مراحل را تا پایان امروز تکمیل نمایید. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.,1,spammodel-formal-scam
t2-1005,فروش ویژه عطر و ادکلن با ۷۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,1,spammodel-similar-spam
t2-1006,اعتبار خرید تا سقف ۱۰۰ میلیون ریال برای حساب شما فعال شده است. برای جلوگیری از لغو، مراحل را تا ۲۴ ساعت آینده تکمیل نمایید. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.,1,spammodel-formal-scam
t2-1007,چارتر آنتالیا استانبول تایلند دبی روسیه,1,spammodel-sms-spam
t2-1008,barnameh hafte ro befrest tanim konam,0,spammodel-finglish-ham
t2-1009,مشتری عزیز، وام اولیه شما به مبلغ یک میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای مشاهده جزئیات وارد حساب خود شوید.,1,spammodel-formal-scam
t2-1010,تبریک ویژه شما برنده ۲۰ میلیون تومان شدید. جهت دریافت جایزه روی لینک بزنید.,1,spammodel-similar-spam
t2-1011,مشتری عزیز، مبلغ ۵۰ میلیون ریال به عنوان اعتبار هدیه برای حساب شما ثبت شده است. لطفاً پیش از ۲۴ ساعت آینده اقدام فرمایید.,1,spammodel-formal-scam
t2-1012,میوه مورد علاقتو بگو تا شخصیتتوبگم هلو سیب پرتقال موز گیلاس گلابی نارنگی و در اپ کی بهتره عضوشو روزی تومن تا ماه,1,spammodel-sms-spam
t2-1013,تبریک! شما ۵۰ میلیون تومان شدید! برای دریافت مبلغ اطلاعات خود را تایید کنید. همین حالا اقدام کنید my-bank-ir.xyz,1,spammodel-extra-spam
t2-1014,گرجستان مشهد کیش ظرفیت محدود اسطوزه,1,spammodel-sms-spam
t2-1015,"توجه: دستگاه شما به بدافزار آلوده شده است. برای پاک‌سازی, نرم‌افزار امنیتی را از لینک زیر دریافت نمایید. account-verify.net",1,spammodel-phishing
t2-1016,سرمایه گذاری امن با سود روزانه ۲۰٪. مشاوره اولیه بدون هزینه.,1,spammodel-similar-spam
t2-1017,جانبو بزرگترین جشنواره سال همراه با تخفیفات درصدی همین پنجشنبه مرداد,1,spammodel-sms-spam
t2-1018,مشترک گرامی، پرداخت شما با موفقیت ثبت نشده است. برای جلوگیری از لغو سفارش، اطلاعات پرداخت را بررسی کنید.,1,spammodel-formal-scam
t2-1019,مشترک گرامی، پایانه فروشگاهی شما ناقص است. جهت جلوگیری از جریمه. جهت تمدید اطلاعات کارت را وارد نمایید.,1,spammodel-extra-spam
t2-1020,محرم آمد و ماه عزا شد برترین نواهای پیشواز محرم غدیر خون محسن چاوشی ظهر عطش محسن چاوشی عمو با اب برمیگرده علی لهراسبی باارسال کدبه قیمت تومان,1,spammodel-sms-spam
t2-1021,تبریک ویژه شما برنده گوشی هوشمند شدید. فرم دریافت را تکمیل کنید.,1,spammodel-similar-spam
t2-1022,این پیام رایگان است شرکت در قرعه کشی,1,spammodel-sms-spam
t2-1023,ستاره اول برنده پژو اردیبهشت ماه شما باشییید هر خرید از,1,spammodel-sms-spam
t2-1024,هایپرمی اکباتان تا خرداد چای هل گ دبش ت رشته آش گ انسی ت,1,spammodel-sms-spam
t2-1025,"همکار محترم, با سلام. دیجی‌کالا اخیراً سیاست‌های امنیتی خود را تغییر داده. برای ادامه استفاده از خدمات, تاییدیه خود را ثبت کنید.",1,spammodel-phishing
t2-1026,چشماتو ببند به کسی که دوستش داری فکرکن عدد,1,spammodel-sms-spam
t2-1027,تبریک! شما یک خودرو شدید! برای دریافت مبلغ کد ارسال‌شده را برای ما بفرستید. تا ۱۲ ساعت آینده معتبر است t.me/fastloan,1,spammodel-extra-spam
t2-1028,عزیز، سفته شما در آستانه مسدودی است. حداکثر تا ۲۴ ساعت دیگر. رمز پویای خود را ارسال نمایید. my-bank-ir.xyz,1,spammodel-extra-spam
